@relation 'MARSYAS_EMPTYdrum_features.arff-weka.filters.unsupervised.attribute.Remove-R121-124-weka.filters.unsupervised.attribute.Remove-R118,120-weka.filters.unsupervised.attribute.Remove-R115-117-weka.filters.unsupervised.attribute.Remove-R110-112-weka.filters.unsupervised.attribute.Remove-R106-107,109-weka.filters.unsupervised.attribute.Remove-R96-104-weka.filters.unsupervised.attribute.Remove-R90-92-weka.filters.unsupervised.attribute.Remove-R86-89-weka.filters.unsupervised.attribute.Remove-R77-84-weka.filters.unsupervised.attribute.Remove-R37-73-weka.filters.unsupervised.attribute.Remove-R1-4,6-7,9-10,13,15-24,28-32,34-35,37,43'

@attribute Mean_Acc5_Mean_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC3_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC6_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_E_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Mean_Mem20_PeakRatio_Chroma_F#_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_Centroid_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Mean_Acc5_Std_Mem20_MFCC0_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_MFCC8_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_MFCC9_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_PeakRatio_Chroma_D_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Mean_Mem20_PeakRatio_Minimum_Chroma_A_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_ZeroCrossings_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_MFCC7_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_MFCC10_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_PeakRatio_Chroma_B_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_PeakRatio_Chroma_C_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute Std_Acc5_Std_Mem20_PeakRatio_Chroma_F_Power_powerFFT_WinHamming_HopSize512_WinSize512_Sum_AudioCh0 numeric
@attribute output {0,1,2}

@data
-69.858368,-0.846626,-0.289893,0.137748,0.808673,0.000196,0.000201,0.000131,0.006863,14.708914,0.070313,0.062144,0.000063,4.604703,0.007586,0.157566,0.113246,0.000135,0.00015,0.000233,1
-69.727991,-0.776401,-0.017577,0.333814,0.77481,0.000191,0.000193,0.000131,0.00674,14.689202,0.140891,0.354937,0.000074,6.766411,0.007537,0.120172,0.102908,0.000168,0.000188,0.000232,1
-69.913548,-0.853389,-0.33307,0.307055,0.644805,0.000149,0.000154,0.000103,0.006914,14.323712,0.09419,0.301868,0.000046,4.769814,0.007641,0.134791,0.095322,0.000142,0.000144,0.000205,1
-68.665306,0.569237,-0.715858,-0.514169,0.66333,0.000168,0.000162,0.000144,0.009381,14.341363,0.264975,0.366003,0.000085,10.252415,0.009623,0.27667,0.131971,0.00018,0.000201,0.000254,1
-68.820313,0.805572,-0.803848,-0.372107,0.1408,0.000207,0.000202,0.000184,0.012034,14.00766,0.170647,0.629449,0.000109,5.143194,0.009436,0.229353,0.15807,0.000274,0.000319,0.000354,1
-69.849361,-0.17313,-0.564385,-0.706112,0.533969,0.00019,0.000174,0.000166,0.010272,14.998039,0.024568,0.400345,0.000113,8.453947,0.00835,0.324687,0.123793,0.000268,0.000308,0.000289,1
-68.63725,0.537685,0.048809,-0.628095,-0.046856,0.000208,0.000194,0.000176,0.004063,13.347583,0.618135,0.209431,0.000108,0.69109,0.004383,0.299519,0.108372,0.000202,0.000226,0.000174,1
-72.600224,0.552566,0.34612,0.046391,0.466988,0.000231,0.000208,0.000186,0.005068,13.778253,0.71997,0.485973,0.000146,0.474715,0.005932,0.284443,0.148711,0.000338,0.000376,0.000261,1
-69.216755,0.395581,-0.321186,-0.554121,0.044755,0.000179,0.000161,0.000145,0.011046,12.974829,0.292256,0.324473,0.000107,0.594659,0.004942,0.250197,0.138622,0.000214,0.000239,0.000166,1
-70.021388,-1.13568,-0.739991,-0.167553,0.452458,0.00022,0.000227,0.000145,0.007138,14.948974,0.263409,0.230371,0.000067,5.260325,0.008301,0.128882,0.105875,0.000132,0.000148,0.000254,1
-69.068579,-0.804846,-0.485245,0.076307,0.384733,0.000182,0.000189,0.000121,0.00702,13.892076,0.635977,0.453165,0.000058,2.932144,0.00796,0.123665,0.088393,0.00013,0.000144,0.000213,1
-70.289143,-0.339778,-0.133452,-0.363967,0.870795,0.000152,0.000153,0.000102,0.009233,14.42011,0.105375,0.101389,0.000056,9.666799,0.009636,0.192327,0.095773,0.000162,0.000173,0.000198,1
-68.905277,0.526205,-0.86032,-0.617225,0.482772,0.000167,0.000158,0.000136,0.009644,14.379112,0.292398,0.455204,0.000085,10.888627,0.009885,0.262072,0.14093,0.000175,0.000193,0.000238,1
-68.761297,0.570182,-0.978648,-0.834304,0.753136,0.000204,0.000202,0.000183,0.012762,14.004128,0.161042,0.152145,0.000104,5.278956,0.010223,0.210561,0.143977,0.000251,0.000292,0.000348,1
-70.181565,0.242946,-0.806094,-0.776121,0.307447,0.00017,0.000158,0.000145,0.011151,15.195841,0.037797,0.515775,0.000095,9.452972,0.008821,0.316627,0.105457,0.000271,0.000285,0.000268,1
-69.066439,0.822406,-0.110544,-0.425967,-0.043751,0.000189,0.000176,0.000157,0.005624,13.738933,0.856381,0.143793,0.000092,0.611403,0.00425,0.308074,0.112607,0.000156,0.000174,0.000145,1
-71.892702,0.035254,-0.087534,-0.193968,0.241105,0.000192,0.000174,0.000162,0.004774,14.058594,0.370724,0.143543,0.00012,0.45706,0.004886,0.304973,0.096191,0.00026,0.000289,0.000196,1
-68.60437,0.44005,0.000586,-0.28751,-0.215317,0.000228,0.000206,0.000188,0.010932,13.043761,0.538224,0.376281,0.000137,1.399431,0.004831,0.162999,0.158148,0.000273,0.000303,0.000201,1
-70.11153,-0.841695,-0.510678,0.0667,0.283904,0.000231,0.00024,0.000151,0.007481,14.881918,0.107204,0.201238,0.000067,4.190587,0.008298,0.138722,0.156418,0.000129,0.000145,0.000265,1
-71.336319,-0.694254,-0.546512,0.056433,0.887717,0.000139,0.000146,0.000099,0.012473,15.365885,0.390319,0.349014,0.000046,5.502577,0.009181,0.142182,0.087372,0.000103,0.000111,0.00017,1
-70.458382,-1.103915,-0.196848,-0.007403,0.658079,0.000164,0.000168,0.000116,0.01427,14.380926,0.123061,0.342441,0.000058,10.432028,0.01017,0.211102,0.087057,0.000176,0.000185,0.000222,1
-68.766522,0.078045,-0.097067,-0.483437,0.507368,0.000196,0.000194,0.00018,0.014901,14.41351,0.243684,0.187276,0.0001,8.192711,0.010056,0.21744,0.135599,0.000232,0.000267,0.000327,1
-69.720509,0.465283,-0.582208,-0.541501,0.527026,0.000226,0.000212,0.000185,0.01495,14.710791,0.250038,0.095666,0.000124,5.144961,0.009621,0.209546,0.123675,0.000313,0.000354,0.000351,1
-71.360453,-0.040525,-0.320453,-0.024342,0.315506,0.000134,0.000126,0.000128,0.02091,15.688896,0.268608,0.368637,0.00008,0.655437,0.014502,0.167986,0.139333,0.000233,0.000242,0.00022,1
-70.346322,0.590789,0.000661,-0.478993,0.221951,0.000162,0.000152,0.000138,0.014042,14.223633,0.515666,0.293386,0.000085,0.597033,0.004892,0.285369,0.088296,0.000157,0.000175,0.00013,1
-70.744857,0.317919,0.423912,0.150252,-0.000009,0.000176,0.000162,0.000154,0.018452,13.757821,0.440408,0.147729,0.000104,0.473096,0.004574,0.247528,0.115869,0.000216,0.000241,0.000156,1
-67.951472,0.260656,0.03291,-0.21945,-0.334463,0.000214,0.000194,0.000175,0.028089,12.255347,0.335187,0.283217,0.00013,1.218764,0.004559,0.231534,0.107376,0.000265,0.000294,0.000197,1
-69.707598,-0.822932,-0.487699,-0.320375,0.278762,0.000226,0.000236,0.000149,0.007338,14.709648,0.072269,0.246094,0.000063,4.251052,0.008409,0.136652,0.14389,0.000121,0.000135,0.00027,1
-69.816955,-0.408957,-0.902838,0.006107,0.686679,0.000178,0.000183,0.000118,0.008177,14.481856,0.269109,0.093258,0.000058,5.638272,0.008261,0.139095,0.172665,0.000128,0.000142,0.000203,1
-69.971266,-0.932154,-0.381111,-0.016518,0.735288,0.000165,0.000169,0.000111,0.009061,14.33955,0.122481,0.159882,0.000054,10.886358,0.009554,0.280176,0.113435,0.000146,0.000154,0.000222,1
-69.243267,0.292492,-0.606953,-0.41392,0.569642,0.000189,0.000187,0.000173,0.014306,14.825235,0.300183,0.228224,0.000096,8.963737,0.011239,0.25102,0.160991,0.000221,0.000254,0.000314,1
-68.722381,0.557737,-0.545285,-0.273099,0.562876,0.000206,0.000203,0.000185,0.011896,13.89774,0.051385,0.276152,0.000108,4.660545,0.010962,0.235274,0.149205,0.000274,0.000319,0.000352,1
-70.836565,0.436509,-0.225159,-0.144736,0.548968,0.000142,0.00014,0.000139,0.020968,15.224062,0.269548,0.222863,0.000083,3.244373,0.012064,0.236805,0.150134,0.000234,0.000253,0.000241,1
-70.781555,0.689825,0.350561,0.075995,-0.123282,0.000177,0.000163,0.000148,0.004707,14.364042,0.426907,0.355867,0.000099,0.989825,0.004585,0.203231,0.105064,0.000193,0.000215,0.000158,1
-70.463279,0.628784,0.111311,-0.478539,0.075972,0.000213,0.000195,0.000182,0.014369,13.456967,0.371659,0.114716,0.000126,0.529959,0.004788,0.207129,0.127251,0.000268,0.0003,0.000197,1
-69.473833,0.004515,0.090272,-0.604894,-0.135435,0.000169,0.000152,0.000135,0.019366,13.123174,0.578942,0.132162,0.000102,0.536449,0.004821,0.315824,0.131123,0.000199,0.000222,0.000152,1
-70.235728,-1.052044,0.012674,-0.133056,0.676075,0.000189,0.000194,0.000124,0.006431,15.054434,0.268825,0.155712,0.000059,4.167287,0.007706,0.159972,0.106988,0.000108,0.000121,0.000202,1
-70.288124,-0.416877,-0.383566,0.149238,0.441958,0.000162,0.000166,0.000108,0.010395,14.548805,0.158417,0.531034,0.000056,8.50998,0.008209,0.13794,0.156562,0.000131,0.000144,0.00019,1
-70.096895,-0.896455,-0.41972,0.007176,0.684938,0.000172,0.000168,0.000112,0.018008,14.862119,0.184753,0.381708,0.000067,6.538146,0.00743,0.119772,0.072044,0.000147,0.000163,0.000203,1
-69.220487,0.222126,-0.792173,-0.294628,0.473876,0.000162,0.000149,0.000126,0.010446,14.75717,0.264931,0.541445,0.000087,9.314788,0.009744,0.349124,0.118568,0.000193,0.0002,0.000204,1
-69.331832,0.840796,-0.206364,-0.477047,0.307454,0.000169,0.000165,0.000153,0.014486,13.843158,0.111795,0.436454,0.000094,2.908517,0.012434,0.200359,0.156736,0.000255,0.000299,0.000295,1
-69.826084,-0.243104,-0.192539,-0.362499,0.96395,0.00018,0.000165,0.000158,0.011062,15.057372,0.117588,0.096949,0.000105,7.737881,0.010095,0.433445,0.13921,0.00026,0.000294,0.00028,1
-69.440654,0.494602,-0.238669,-0.514945,-0.233861,0.000191,0.000178,0.000162,0.00591,13.728519,0.357763,0.164728,0.000101,0.646956,0.00504,0.268066,0.135839,0.00019,0.000212,0.000161,1
-70.723104,0.796978,0.059395,-0.199903,-0.079431,0.000211,0.000192,0.000179,0.005987,13.483895,0.408329,0.260105,0.000129,0.667746,0.00494,0.135669,0.112896,0.000283,0.000314,0.000207,1
-69.143927,0.789393,-0.031624,-0.318998,-0.196879,0.000214,0.000194,0.000177,0.006768,13.465249,0.541428,0.369234,0.000129,1.28623,0.005056,0.21557,0.162441,0.000258,0.000287,0.000192,1
-69.960834,-0.818487,-0.249437,0.207038,0.286126,0.000256,0.000271,0.000167,0.007154,14.942881,0.083328,0.238362,0.000064,3.339089,0.008335,0.163991,0.123261,0.000112,0.000126,0.000299,1
-69.698488,-0.838926,-0.179933,0.064615,0.626561,0.0002,0.000207,0.000131,0.040994,14.424016,0.109518,0.223038,0.000062,4.182226,0.007339,0.173557,0.108145,0.000123,0.000139,0.000222,1
-70.663125,-0.61578,-0.316806,-0.237114,0.483096,0.000174,0.000171,0.000115,0.011474,15.226274,0.300099,0.454834,0.000068,6.826165,0.008915,0.097992,0.095032,0.000166,0.000182,0.00022,1
-68.797017,0.199315,-0.537563,-0.543746,0.595087,0.000196,0.000194,0.000178,0.012571,14.737543,0.325993,0.266316,0.000099,5.66598,0.010838,0.221497,0.17127,0.000227,0.000259,0.000322,1
-70.841717,0.25283,-0.633678,-0.348186,0.354575,0.000186,0.000179,0.000167,0.015736,15.20794,0.072853,0.184371,0.000105,2.366036,0.01245,0.206437,0.112344,0.0003,0.000351,0.000319,1
-69.755197,0.842479,-0.40202,-0.271679,-0.051428,0.000178,0.000168,0.000161,0.011984,14.945777,0.205426,0.421109,0.000102,7.616141,0.009081,0.25411,0.162196,0.000252,0.000279,0.000286,1
-70.413266,0.46521,-0.55463,-0.331474,0.111223,0.00019,0.000178,0.000162,0.011622,14.359023,0.923481,0.297058,0.000102,0.646038,0.004244,0.282021,0.09507,0.000191,0.000213,0.00016,1
-71.350967,0.61042,-0.15086,-0.048601,0.117774,0.000212,0.000194,0.000182,0.014454,14.04247,0.408101,0.361699,0.00013,0.63728,0.004913,0.182152,0.169588,0.000283,0.000315,0.000207,1
-68.478398,0.29082,0.064541,0.063996,-0.142455,0.000216,0.000195,0.000176,0.006893,12.917711,0.952027,0.472112,0.000131,1.772915,0.004772,0.273018,0.184025,0.000264,0.000293,0.000197,1
-69.44104,-0.636897,-0.253462,0.454496,0.614105,0.000216,0.000224,0.000142,0.017534,14.427015,0.132609,0.027247,0.000064,4.067389,0.008527,0.25415,0.162636,0.000125,0.00014,0.000256,1
-69.761159,-0.639379,-0.179715,-0.135393,0.202995,0.000123,0.000128,0.000087,0.008341,13.723521,0.489806,0.775099,0.000044,10.23278,0.010044,0.184726,0.138728,0.000128,0.00014,0.000165,1
-69.825159,-1.044118,0.099606,0.416101,0.435553,0.000167,0.000164,0.000112,0.007516,14.569092,0.122463,0.396556,0.000068,4.712568,0.008312,0.200481,0.071636,0.000173,0.000189,0.000218,1
-68.421224,0.0754,-0.671204,-0.382005,0.359584,0.000193,0.000183,0.00016,0.01178,14.375755,0.281089,0.485718,0.000103,9.268783,0.01014,0.223119,0.16256,0.000231,0.000254,0.000285,1
-70.272804,0.24239,-0.21267,-0.138679,0.605961,0.000148,0.000146,0.000135,0.015645,14.371483,0.368815,0.112868,0.00008,2.842544,0.011319,0.178955,0.148142,0.000219,0.000257,0.000263,1
-71.002273,0.558471,-0.219102,-0.034756,0.014587,0.000133,0.000126,0.000126,0.017445,15.323264,0.131022,0.365688,0.000078,2.823997,0.013167,0.216977,0.174415,0.000219,0.000238,0.000221,1
-69.695825,0.492125,0.003414,-0.667801,-0.024562,0.000194,0.000181,0.000163,0.012837,13.947319,0.731199,0.185388,0.000101,0.661997,0.004797,0.306859,0.091985,0.00019,0.000212,0.000162,1
-71.318915,0.707689,0.138732,-0.09544,0.161088,0.000206,0.000188,0.000177,0.007233,14.17693,0.405993,0.368395,0.000125,0.646286,0.004853,0.266321,0.159732,0.000267,0.000297,0.000192,1
-69.115112,0.470086,0.687738,0.310623,-0.312496,0.000232,0.000208,0.000187,0.023478,13.558483,0.853809,0.479576,0.000141,1.963905,0.004261,0.27085,0.147811,0.000279,0.000308,0.000203,1
-69.662407,-0.944316,-0.612615,-0.118803,0.377962,0.000208,0.000226,0.000145,0.00754,14.628642,0.189111,0.084046,0.000046,3.344045,0.00843,0.10554,0.11072,0.000086,0.000095,0.000284,1
-69.217807,-0.793795,-0.447537,-0.070624,0.58611,0.00019,0.000195,0.000127,0.012115,14.070176,0.25154,0.342261,0.000062,3.317892,0.007224,0.129824,0.095243,0.000144,0.000159,0.000223,1
-70.639369,-0.757273,-0.308342,0.175746,0.918483,0.000168,0.000167,0.000114,0.009686,15.144321,0.378382,0.386232,0.000065,4.940456,0.009037,0.143816,0.104686,0.000144,0.000153,0.0002,1
-69.512421,0.410179,-0.379397,-0.015026,0.134549,0.000205,0.000201,0.000186,0.011109,14.945933,0.243798,0.399654,0.000104,7.762992,0.009944,0.220207,0.14559,0.000238,0.000275,0.000341,1
-69.632495,0.963924,-0.700662,-0.408738,0.501162,0.00017,0.000169,0.000157,0.015265,14.219108,0.035762,0.441873,0.00009,3.421378,0.01135,0.27693,0.175351,0.000233,0.000272,0.000306,1
-69.970838,0.715467,-0.661557,-0.553164,0.735525,0.000164,0.000148,0.000135,0.011608,14.962486,0.060037,0.200291,0.000098,4.56843,0.011517,0.281668,0.188105,0.000246,0.000265,0.000211,1
-69.306712,0.318278,-0.135458,-0.516201,-0.000511,0.000171,0.000159,0.00014,0.005654,13.836862,0.888837,0.172631,0.000081,0.600103,0.004892,0.311006,0.073194,0.000133,0.000149,0.000123,1
-70.715701,0.826119,-0.083074,0.023973,-0.258576,0.000206,0.000188,0.000178,0.012686,13.744866,0.390918,0.126536,0.000125,0.580192,0.004818,0.215133,0.118151,0.000272,0.000303,0.000201,1
-68.646304,0.304657,0.240107,0.254849,-0.553653,0.000223,0.000195,0.000172,0.016885,13.04069,0.412108,0.238324,0.000151,1.908789,0.004435,0.145635,0.145968,0.000424,0.000463,0.000254,1
-69.606821,-0.501377,-0.63415,-0.100656,0.658961,0.000222,0.000231,0.000145,0.00679,14.607898,0.057613,0.028693,0.000062,4.075117,0.008256,0.121324,0.122373,0.000116,0.00013,0.000255,1
-69.332611,-1.321218,0.007155,0.11108,0.808641,0.000181,0.00018,0.000122,0.011302,14.324001,0.251625,0.076556,0.000072,4.908012,0.008587,0.167845,0.115979,0.000178,0.000195,0.000236,1
-75.854117,-0.19658,-0.29855,0.122272,-0.020156,0.000021,0.000022,0.00002,0.0806,14.070168,0.042739,0.116404,0.00001,0.747449,0.016926,0.180622,0.134002,0.00004,0.000039,0.000041,2
-74.932357,0.311381,-0.479594,-0.18624,-0.114724,0.000051,0.000051,0.000049,0.008779,15.446159,0.233078,0.079513,0.000026,2.410523,0.008612,0.274032,0.125023,0.000107,0.000101,0.000105,2
-75.313486,0.114367,-0.426747,-0.385315,-0.132668,0.000037,0.000036,0.000032,0.007422,15.738139,0.393781,0.313946,0.000017,3.885375,0.007285,0.300881,0.127114,0.000057,0.00005,0.000069,2
-74.134253,-0.732025,0.60057,0.438172,0.046545,0.000057,0.000047,0.000043,0.005226,14.967277,0.144766,0.194615,0.000046,1.88637,0.005029,0.143706,0.156595,0.00012,0.00013,0.000068,2
-73.836779,-0.042638,0.182332,0.207464,0.172055,0.000069,0.000056,0.00005,0.102017,13.853941,0.550397,0.162776,0.000053,0.73515,0.004772,0.210311,0.241031,0.00012,0.000131,0.000072,2
-73.891163,-0.619916,0.496573,0.255771,0.164134,0.000037,0.000027,0.000023,0.081948,14.30398,0.159465,0.056898,0.000032,1.523929,0.005614,0.232425,0.167149,0.000063,0.000069,0.000039,2
-74.808273,-0.644309,-0.422886,0.192452,-0.033802,0.000032,0.000036,0.000041,0.006107,15.404508,0.154114,0.02922,0.000012,4.923445,0.007079,0.199387,0.150783,0.00005,0.000042,0.000073,2
-73.802878,-0.561173,-0.077668,0.136375,0.14126,0.000016,0.00002,0.000026,0.058656,13.816086,0.062296,0.328933,0.000008,2.301057,0.008185,0.112585,0.086648,0.000072,0.000072,0.000034,2
-76.323574,-1.063918,0.506403,1.146003,0.498754,0.000014,0.000017,0.000022,0.097737,14.887405,0.305104,0.272129,0.000006,13.789159,0.008124,0.155417,0.190125,0.000041,0.000036,0.000035,2
-73.375365,0.716877,-0.038673,-0.156561,-0.268361,0.000035,0.000036,0.000033,0.015943,13.908157,0.331432,0.319488,0.000016,0.844542,0.014378,0.132254,0.103467,0.000064,0.000063,0.000067,2
-73.110579,0.026174,-0.199482,-0.206844,0.075307,0.000038,0.000038,0.000035,0.006224,13.625607,0.299633,0.072935,0.000015,1.088789,0.008075,0.244422,0.143865,0.000061,0.000058,0.000077,2
-76.658742,0.104665,-0.64156,-0.96755,0.25613,0.000025,0.000025,0.000018,0.090178,14.949231,0.057195,0.046299,0.00001,3.747657,0.007533,0.208949,0.132149,0.000027,0.000023,0.000046,2
-73.407293,-0.141897,0.370309,0.475974,-0.247411,0.000065,0.000056,0.000049,0.005743,14.88504,0.289175,0.258727,0.000043,0.698809,0.004658,0.116554,0.160662,0.000093,0.0001,0.000067,2
-74.187922,0.208395,0.677385,0.598597,-0.201867,0.000187,0.000158,0.000138,0.090075,14.615974,0.118097,0.329253,0.000132,0.257508,0.007469,0.111156,0.096141,0.000276,0.000306,0.000193,2
-73.685065,0.071129,0.411435,0.320092,-0.124657,0.000058,0.000047,0.000042,0.162032,14.950654,0.111188,0.13264,0.000043,0.655134,0.003837,0.155583,0.160394,0.000093,0.000102,0.000057,2
-74.368756,-1.051196,0.053126,0.244816,0.295473,0.00004,0.000042,0.000047,0.00655,14.93691,0.17775,0.096352,0.000015,6.487342,0.007206,0.187176,0.154093,0.000059,0.000053,0.00009,2
-70.959013,-0.433412,-0.226207,-0.103753,0.236532,0.000042,0.000042,0.000041,0.023969,14.173543,0.470096,0.236464,0.000023,5.439695,0.006566,0.129142,0.147731,0.000079,0.00008,0.000045,2
-73.849087,-0.557045,0.222117,0.579549,-0.154705,0.000019,0.00002,0.000024,0.077551,14.697184,0.421371,0.028882,0.000013,11.775442,0.007203,0.254504,0.151831,0.000072,0.000064,0.000029,2
-75.270426,0.58245,-0.360292,-0.158582,0.210136,0.000042,0.000043,0.00004,0.019949,14.706329,0.099653,0.304981,0.000019,0.559618,0.01339,0.172073,0.123258,0.000072,0.000071,0.00009,2
-75.464938,-0.292646,-0.303336,-0.321891,0.176629,0.000084,0.000083,0.000073,0.013787,16.493789,0.062953,0.051643,0.000035,4.245503,0.008847,0.133516,0.168765,0.000087,0.000087,0.000167,2
-75.774202,0.439471,-0.267382,-0.469724,0.221211,0.000047,0.000046,0.000039,0.105501,15.331335,0.330267,0.145161,0.000019,3.571942,0.009193,0.216332,0.116603,0.00004,0.000038,0.000091,2
-74.426813,-0.737641,0.202912,0.052387,0.212782,0.000051,0.000042,0.000038,0.005535,15.016361,0.227615,0.20886,0.000041,1.925291,0.005178,0.140416,0.187686,0.000105,0.000116,0.000065,2
-74.372682,-0.300044,0.520343,0.697577,-0.107321,0.000098,0.000082,0.000073,0.125367,14.150281,0.109664,0.109989,0.000071,0.068377,0.005612,0.111627,0.112904,0.000153,0.000166,0.000094,2
-74.924349,-0.525802,0.742166,0.46379,0.441132,0.000038,0.000029,0.000024,0.115979,14.234874,0.133761,0.3615,0.000032,0.715782,0.005975,0.203691,0.144836,0.000058,0.000062,0.00004,2
-74.265104,-0.575283,0.019815,0.707833,0.346192,0.000038,0.000044,0.000052,0.004262,14.802093,0.075127,0.071281,0.000012,9.150743,0.006526,0.177966,0.09275,0.000069,0.000052,0.000096,2
-73.053235,-0.977423,-0.220894,0.604984,-0.035249,0.000025,0.000028,0.000031,0.004322,15.036473,0.0869,0.120413,0.000012,2.897534,0.007629,0.118017,0.09513,0.000046,0.000042,0.000044,2
-73.726205,-0.687708,-0.243046,0.821824,0.096422,0.000025,0.000028,0.000034,0.016187,14.60623,0.232249,0.054329,0.000008,9.939989,0.008476,0.248434,0.148552,0.000058,0.000039,0.000059,2
-74.671401,-0.02239,-0.0274,0.32796,0.011938,0.000011,0.000012,0.000011,0.021662,13.784446,0.28708,0.177563,0.000005,0.899251,0.014597,0.18387,0.120784,0.000021,0.00002,0.000023,2
-73.134162,-0.364236,-0.65825,-0.382856,0.420267,0.000042,0.000043,0.000039,0.013459,14.035039,0.064007,0.236599,0.000019,4.573475,0.00839,0.254303,0.110768,0.000064,0.000061,0.000074,2
-73.419547,0.452021,-0.4069,-0.943644,0.374937,0.00004,0.000035,0.000022,0.092466,14.538355,0.111652,0.233864,0.000012,3.794341,0.009046,0.203152,0.117892,0.00004,0.000033,0.000068,2
-73.051407,-0.356541,0.091164,0.176802,0.078011,0.000051,0.000041,0.000037,0.017363,13.928271,0.1703,0.266977,0.00004,1.217584,0.005567,0.153788,0.14667,0.000098,0.000108,0.000057,2
-75.391143,-0.10902,0.403328,0.504388,-0.194065,0.000108,0.000089,0.000079,0.116557,14.757139,0.103899,0.085752,0.000078,0.130417,0.005733,0.175557,0.13478,0.000161,0.000177,0.000104,2
-74.557616,0.197314,0.570482,0.29793,0.150112,0.000068,0.000057,0.000052,0.120814,14.485165,0.210632,0.171782,0.00005,0.238441,0.005416,0.162737,0.134963,0.00011,0.000118,0.000069,2
-74.462898,-0.693491,-0.062094,0.551632,-0.023026,0.000038,0.000042,0.00005,0.007456,15.536129,0.276034,0.185754,0.000018,6.918934,0.006427,0.196209,0.131463,0.000087,0.000077,0.000082,2
-73.325228,-0.521553,-0.182085,0.302624,-0.09066,0.000028,0.00003,0.000038,0.063549,14.002927,0.434607,0.072405,0.000019,5.828259,0.00673,0.20351,0.107624,0.000124,0.000111,0.000044,2
-74.210883,-0.931114,-0.11452,-0.3568,0.270438,0.000012,0.000012,0.000015,0.07838,14.652214,0.338935,0.191814,0.000006,7.763869,0.007459,0.245977,0.170034,0.000027,0.000026,0.000021,2
-75.335616,0.159577,-0.185414,-0.518412,-0.153689,0.000026,0.000028,0.000026,0.015394,14.330125,0.038612,0.2116,0.000013,1.088697,0.013282,0.114892,0.092127,0.000052,0.000051,0.000056,2
-74.019382,-0.259961,-0.033461,0.296402,0.06852,0.000033,0.000032,0.000026,0.085751,13.787355,0.463215,0.219987,0.000014,2.837615,0.007945,0.39225,0.105729,0.00005,0.000045,0.000058,2
-73.786405,0.508642,-0.399663,-0.196537,0.391793,0.00004,0.000035,0.000028,0.093604,15.771369,0.698672,0.343723,0.000014,4.321198,0.009156,0.25232,0.116257,0.000054,0.000047,0.000071,2
-71.02976,0.024894,0.117756,-0.121139,0.412898,0.000072,0.000054,0.000045,0.005175,14.305905,0.28653,0.442154,0.000062,2.144495,0.004597,0.14841,0.108485,0.00015,0.000161,0.00009,2
-73.387275,-0.057557,0.482738,0.459023,-0.14386,0.000065,0.000052,0.000046,0.103729,13.762379,0.163511,0.093536,0.000049,0.098347,0.00476,0.173493,0.175843,0.000105,0.000115,0.000064,2
-74.018292,-0.056423,0.474283,0.454764,0.059946,0.000048,0.000038,0.000034,0.126057,14.057755,0.205015,0.184053,0.000038,0.186958,0.004179,0.194517,0.133705,0.000077,0.000084,0.000048,2
